"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key";"Inchi";"Withdrawn Flag";"Orphan";"Records Key";"Records Name"
"CHEMBL5095099";"EXARAFENIB";"EXARAFENIB";"Small molecule";"2.0";"521.58";"None";"None";"4.49";"89.96";"6";"3";"1";"7";"N";"0.50";"13.64";"7.97";"3.95";"3.30";"2";"MOL";"0";"37";"8";"3";"1";"521.2614";"-1.58";"NEUTRAL";"C26H34F3N5O3";"Cc1ccc(NC(=O)N2CC[C@@H](CC(F)(F)F)C2)cc1-c1cc(N[C@H](C)CO)nc(N2CCOCC2)c1";"GZMYLSJUNSCMTD-MOPGFXCFSA-N";"InChI=1S/C26H34F3N5O3/c1-17-3-4-21(31-25(36)34-6-5-19(15-34)14-26(27,28)29)13-22(17)20-11-23(30-18(2)16-35)32-24(12-20)33-7-9-37-10-8-33/h3-4,11-13,18-19,35H,5-10,14-16H2,1-2H3,(H,30,32)(H,31,36)/t18-,19+/m1/s1";"False";"0";"['EXARAFENIB']";"['EXARAFENIB']"
"CHEMBL4067549";"ULECACICLIB";"ULECACICLIB";"Small molecule";"2.0";"496.66";"8";"8";"4.68";"82.10";"9";"2";"0";"8";"N";"0.47";"10.18";"7.94";"4.16";"3.51";"3";"MOL";"0";"35";"8";"2";"0";"496.2533";"-1.67";"NEUTRAL";"C25H33FN8S";"CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4sc(NC5CCCC5)nc4C)n3)nc2)CC1";"POFVJRKJJBFPII-UHFFFAOYSA-N";"InChI=1S/C25H33FN8S/c1-3-33-10-12-34(13-11-33)16-18-8-9-21(27-14-18)31-24-28-15-20(26)22(32-24)23-17(2)29-25(35-23)30-19-6-4-5-7-19/h8-9,14-15,19H,3-7,10-13,16H2,1-2H3,(H,29,30)(H,27,28,31,32)";"False";"0";"['116', 'ULECACICLIB']";"['N-Cyclopentyl-5-(2-((5-((4-ethylpiperazin-1-yl)methyl)pyridin-2-yl)amino)-5-fluoropyrimidin-4-yl)-4-methylthiazol-2-amine', 'ULECACICLIB']"
"CHEMBL3786343";"OLMUTINIB";"BI 1482694|BI-1482694|HM-61713|HM61713|OLMUTINIB";"Small molecule";"4.0";"486.60";"44";"105";"5.10";"82.62";"8";"2";"1";"7";"N";"0.35";"13.85";"7.96";"5.47";"4.81";"4";"MOL";"0";"35";"8";"2";"1";"486.1838";"-1.77";"NEUTRAL";"C26H26N6O2S";"C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1";"FDMQDKQUTRLUBU-UHFFFAOYSA-N";"InChI=1S/C26H26N6O2S/c1-3-23(33)27-19-5-4-6-21(17-19)34-25-24-22(11-16-35-24)29-26(30-25)28-18-7-9-20(10-8-18)32-14-12-31(2)13-15-32/h3-11,16-17H,1,12-15H2,2H3,(H,27,33)(H,28,29,30)";"False";"0";"['OLMUTINIB', 'OLMUTINIB', 'Olmutinib', 'OLMUTINIB', 'OLMUTINIB', 'HM-71224', '9; BI 1482694', 'Olmutinib', 'HM61713', 'Olmitunib', 'Olmutinib', 'Olmutinib', 'Olmutinib', 'Olmutinib', 'Olmutinib', '4', 'olmutinib']";"['OLMUTINIB', 'OLMUTINIB', 'Olmutinib', 'OLMUTINIB', 'OLMUTINIB', 'N-(3-(2-(4-(4-methylpiperazin-1-yl)phenylamino)thieno[3,2-d]pyrimidin-4-yloxy)phenyl)acrylamide', 'Olmutinib', 'Olmutinib', 'N-(3-(2-(4-(4-methylpiperazin-1-yl)phenylamino)thieno[3,2-d]pyrimidin-4-yloxy)phenyl)acrylamide', 'Olmitunib', 'Olmutinib', 'Olmutinib', 'Olmutinib', 'Olmutinib', 'Olmutinib', 'Olmutinib', 'olmutinib']"
"CHEMBL5095036";"AZENOSERTIB";"AZENOSERTIB|ZN-C3";"Small molecule";"2.0";"526.65";"4";"11";"3.20";"104.34";"10";"2";"1";"7";"N";"0.35";"13.36";"7.96";"3.68";"3.01";"4";"MOL";"0";"39";"10";"2";"1";"526.2805";"-0.92";"NEUTRAL";"C29H34N8O2";"C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1ccc2c(n1)[C@@](O)(CC)CC2";"OXTSYWDBUVRXFF-GDLZYMKVSA-N";"InChI=1S/C29H34N8O2/c1-4-14-36-27(38)23-19-30-28(31-21-7-9-22(10-8-21)35-17-15-34(3)16-18-35)33-26(23)37(36)24-11-6-20-12-13-29(39,5-2)25(20)32-24/h4,6-11,19,39H,1,5,12-18H2,2-3H3,(H,30,31,33)/t29-/m1/s1";"False";"0";"['AZENOSERTIB', 'AZENOSERTIB', 'Cpd A']";"['AZENOSERTIB', 'AZENOSERTIB', '(R)-2-allyl-1-(7-ethyl-7-hydroxy-6,7-dihydro-5H-cyclopenta[b]pyridin-2-yl)-6-((4-(4-methylpiperazin-1-yl)phenyl)amino)-1,2-dihydro-3H-pyrazolo[3,4-d]pyrimidin-3-one']"
"CHEMBL4298151";"MIRANSERTIB MESYLATE";"ARQ 092 mesylate|MIRANSERTIB DIMESYLATE|MIRANSERTIB MESYLATE";"Small molecule";"1.0";"624.75";"None";"None";"5.07";"95.64";"6";"2";"1";"4";"N";"0.41";"None";"9.65";"4.86";"2.66";"5";"MOL";"0";"33";"6";"4";"1";"432.2062";"-0.81";"BASE";"C29H32N6O6S2";"CS(=O)(=O)O.CS(=O)(=O)O.Nc1ncccc1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1";"LNSQWHNDOWEZII-UHFFFAOYSA-N";"InChI=1S/C27H24N6.2CH4O3S/c28-24-21(8-4-17-30-24)25-32-23-14-13-22(18-6-2-1-3-7-18)31-26(23)33(25)20-11-9-19(10-12-20)27(29)15-5-16-27;2*1-5(2,3)4/h1-4,6-14,17H,5,15-16,29H2,(H2,28,30);2*1H3,(H,2,3,4)";"False";"0";"['MIRANSERTIB MESYLATE']";"['MIRANSERTIB MESYLATE']"
"CHEMBL2219422";"AFURESERTIB";"AFURESERTIB|ASB-183|ASB183|Afuresertib|GSK-2110183|GSK-2110183C|GSK2110183|GSK2110183C";"Small molecule";"2.0";"427.33";"274";"381";"3.89";"72.94";"5";"2";"0";"6";"N";"0.63";"13.79";"9.02";"3.75";"2.13";"3";"MOL";"0";"27";"5";"3";"0";"426.0484";"-1.47";"BASE";"C18H17Cl2FN4OS";"Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)sc1Cl";"AFJRDFWMXUECEW-LBPRGKRZSA-N";"InChI=1S/C18H17Cl2FN4OS/c1-25-16(14(19)9-23-25)13-7-15(27-17(13)20)18(26)24-12(8-22)6-10-3-2-4-11(21)5-10/h2-5,7,9,12H,6,8,22H2,1H3,(H,24,26)/t12-/m0/s1";"False";"0";"['AFURESERTIB', '5660', 'GSK-2110183', 'GSK2110183', 'AFURESERTIB', 'Compound B', 'Example 96', 'Afuresertib', 'AFURESERTIB', 'AFURESERTIB', 'AFURESERTIB', 'Afuresertib', 'Afuresertib', '13; GSK2110183']";"['AFURESERTIB', None, 'GSK-2110183', 'Afuresertib', 'AFURESERTIB', 'N-{(1S)-2-amino-1-[(3-fluorophenyl)methyl]ethyl}-5-chloro-4-(4-chloro-1-methyl-1H-pyrazol-5-yl)-2-thiophenecarboxamide', 'N-{(1S)-2-amino-1-[(3-fluorophenyl)methyl]ethyl}-5-chloro-4-(4-chloro-1-methyl-1H-pyrazol-5-yl)-2-thiophenecarboxamide', 'Afuresertib', 'AFURESERTIB', 'AFURESERTIB', 'AFURESERTIB', 'Afuresertib', 'Afuresertib', 'Afuresertib']"
"CHEMBL3701238";"FUTIBATINIB";"FGFR-IN-1|FUTIBATINIB|LYTGOBI|TAS 120|TAS-120";"Small molecule";"4.0";"418.46";"22";"56";"1.78";"108.39";"8";"1";"0";"4";"N";"0.51";"None";"2.58";"1.77";"1.77";"3";"MOL";"0";"31";"9";"2";"0";"418.1753";"-0.80";"NEUTRAL";"C22H22N6O3";"C=CC(=O)N1CC[C@H](n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1";"KEIPNCCJPRMIAX-HNNXBMFYSA-N";"InChI=1S/C22H22N6O3/c1-4-19(29)27-8-7-15(12-27)28-22-20(21(23)24-13-25-22)18(26-28)6-5-14-9-16(30-2)11-17(10-14)31-3/h4,9-11,13,15H,1,7-8,12H2,2-3H3,(H2,23,24,25)/t15-/m0/s1";"False";"0";"['FUTIBATINIB', 'BDBM161389', 'FUTIBATINIB', 'Futibatinib', 'COVC-3907758474', '1; TAS-120', 'FUTIBATINIB', 'FUTIBATINIB', 'TAS-120', '5; TAS-120', '25; TAS-120']";"['FUTIBATINIB', 'US9108973, 2', 'FUTIBATINIB', 'Futibatinib', 'FUTIBATINIB', '(S)-1-(3-(4-Amino-3-((3,5-dimethoxyphenyl)ethynyl)-1H-pyrazolo[3,4-d]pyrimidin-1-yl)pyrrolidin-1-yl)prop-2-en-1-one', 'FUTIBATINIB', 'FUTIBATINIB', '(S)-1-(3-(4-amino-3-((3,5-dimethoxyphenyl)ethynyl)-1H-pyrazolo[3,4-d]pyrimidin-1-yl)pyrrolidin-1-yl)prop-2-en-1-one', 'Futibatinib; (S)-1-(3-(4-amino-3-((3,5-dimethoxyphenyl)ethynyl)-1H-pyrazolo[3,4-d]pyrimidin-1-yl)pyrrolidin-1-yl)prop-2-en-1-one', '1-[(3S)-3-[4-amino-3-[2-(3,5-dimethoxyphenyl)ethynyl]pyrazolo[3,4-d]pyrimidin-1-yl]pyrrolidin-1-yl]prop-2-en-1-one']"
"CHEMBL553";"ERLOTINIB";"CP-358,774|CP-358774|CP-35877401|ERLOTINIB|Erlotinib|OSI-774|R-1415|RG-1415|Ro-508231|TARCEVA";"Small molecule";"4.0";"393.44";"1241";"5460";"3.41";"74.73";"7";"1";"0";"10";"N";"0.42";"None";"4.62";"3.20";"3.20";"3";"MOL";"0";"29";"7";"1";"0";"393.1689";"-1.22";"NEUTRAL";"C22H23N3O4";"C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1";"AAKJLRGGTJKAMG-UHFFFAOYSA-N";"InChI=1S/C22H23N3O4/c1-4-16-6-5-7-17(12-16)25-22-18-13-20(28-10-8-26-2)21(29-11-9-27-3)14-19(18)23-15-24-22/h1,5-7,12-15H,8-11H2,2-3H3,(H,23,24,25)";"False";"0";"['Tarceva', 'Tarceva', 'Erlotinib', 'Erlotinib', '1', 'Erlotinib', 'Erlotinib', 'Erlotinib', '2', 'Erlotinib', 'Erlotinib', 'erlotinib', 'Tarceva (R)', 'Erlotinib', 'Erlotinib', 'Erlotinib', '1', 'Erlotinib', 'Erlotinib', 'erlotinib', 'Tarceva', 'erlotinib', 'erlotinib', '1, erlotinib', 'Erlotinib', 'Tarceva', 'SID26757996', 'Tar', '8', '2', 'Erlotinib, Tarceva', 'Erlotinib', 'Tarceva', 'Erlotinib', 'Erlotinib, Tarceva', '6', '2 (Tarceva)', 'erlotinib', 'erlotinib', '4', '2, Tarceva', 'SID103905339', 'SID124893166', 'Tarceva', 'Erlotinib', 'Erlotinib', '2', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'K00241', '1, Tarceva', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'erlotinib', 'Erlotinib', 'Erlotinib', 'SID170465434', 'Tarceva, OSI-774', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'ZD 1839', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'SID124893165', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'SID144205755', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', '3, Tarceva', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'SGCV69', 'Erlotinib', 'ERB', 'ERLOTINIB', 'ERLOTINIB', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', '2b', 'COVC-3897342928', 'erlotonib', 'Erlotinib', 'Erlotinib', '2', 'Erlotinib', 'Erlotinib', 'Erlotinib', '2', 'Erlotinib', 'Erlotinib', 'Erlotinib', '1', 'Tarceva', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'SID85267493', 'Erlotinib', 'Erlotinib', '1; Erlo', 'Erlotinib', 'Erlotinib', 'Tarceva', '10', 'ERL', 'erlotinib', '3', 'Erlotinib', 'Erlotinib', 'ERLOTINIB', 'ERLOTINIB', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Tarceva', '2', '80', 'Erlotinib', 'Erlotinib, ZD-1839', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', '25', 'Erlotinib', 'Erlotinib', 'BDBM5446', 'Erlotinib', '4', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'ERLOTINIB', 'Erlotinib', 'Erlotinib', '1', '2', 'Erlotinib', 'ERLOTINIB', 'Erlotinib', '2', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', '13', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'EUB0000611a', 'EUB0000611a', 'Erlotinib', '64', '2', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', '3a; Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', '23', '3; CP358774', '4', '1', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', '2', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', '1', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', '16', 'Erlotinib', '45', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', '35', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Fig 3, Cpd 3', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'BA1000046']";"['[6,7-Bis-(2-methoxy-ethoxy)-quinazolin-4-yl]-(3-ethynyl-phenyl)-amine', '[6,7-Bis-(2-methoxy-ethoxy)-quinazolin-4-yl]-(3-ethynyl-phenyl)-amine', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'erlotinib', 'N-(3-ethynylphenyl)-6,7-bis(2-methoxyethoxy)quinazolin-4-amine', 'Erlotinib', 'erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'N-(3-ethynylphenyl)-6,7-bis(2-methoxyethoxy)quinazolin-4-amine', 'Tarceva', 'erlotinib', 'erlotinib', 'N-(3-ethynylphenyl)-6,7-bis(2-methoxyethoxy)quinazolin-4-amine', 'N-(4-methyl-3-(4-(pyridin-3-yl)pyrimidin-2-ylamino)phenyl)-4-((4-methylpiperazin-1-yl)methyl)benzamide', 'N-(3-ethynylphenyl)-6,7-bis(2-methoxyethoxy)quinazolin-4-amine', 'SID26757996', 'Tarceva', 'erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', '[6,7-Bis-(2-methoxy-ethoxy)-quinazolin-4-yl]-(3-ethynyl-phenyl)-amine', 'N-(3-ethynylphenyl)-6,7-bis(2-methoxyethoxy)quinazolin-4-amine', 'N-(3-ethynylphenyl)-6,7-bis(2-methoxyethoxy)quinazolin-4-amine', 'Erlotinib', 'Erlotinib', 'SID103905339', 'SID124893166', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'K00241', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'erlotinib', 'Erlotinib', 'Erlotinib', 'SID170465434', 'N-(3-ethynylphenyl)-6,7-bis(2-methoxyethoxy)quinazolin-4-amine', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'SID124893165', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'SID144205755', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'ERLOTINIB', 'ERLOTINIB', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'ERLOTINIB', 'erlotonib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'SID85267493', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Tarceva', 'Erlotinib; Tarceva', 'Erlotinib', 'erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'ERLOTINIB', 'ERLOTINIB', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', None, 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'CHEMBL553::ERLOTINIB HYDROCHLORIDE::Erlotinib::Erotinib::N-(3-Ethynylphenyl)-6,7-bis(2-methoxyethoxy)-4-quinazolinamine Monohydrochloride::N-(3-ethynylphenyl)-6,7-bis(2-methoxyethoxy)quinazolin-4-amine::OSI-774::Tarceva::US9409845, Table 1, Compound 22: erlotinib::cid_176870', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'ERLOTINIB', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'erlotinib', 'Erlotinib', 'ERLOTINIB', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'N-(3-ethynylphenyl)-6,7-bis(2-methoxyethoxy)quinazolin-4-amine; Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Tarceva', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'N-(3-ethynylphenyl)-6,7-bis(2-methoxyethoxy)quinazolin-4-amine', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'Erlotinib', 'ERLOTINIB']"
"CHEMBL2403108";"CERITINIB";"CERITINIB|CERITINIB[MI]|LDK-378|LDK378|NVP-LDK-378-NX|NVP-LDK378-NX|Zykadia";"Small molecule";"4.0";"558.15";"400";"1083";"6.36";"105.24";"8";"3";"2";"9";"N";"0.28";"11.58";"10.07";"5.81";"3.38";"3";"MOL";"0";"38";"8";"3";"2";"557.2227";"-1.18";"BASE";"C28H36ClN5O3S";"Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1";"VERWOWGGCGHDQE-UHFFFAOYSA-N";"InChI=1S/C28H36ClN5O3S/c1-17(2)37-25-15-21(20-10-12-30-13-11-20)19(5)14-24(25)33-28-31-16-22(29)27(34-28)32-23-8-6-7-9-26(23)38(35,36)18(3)4/h6-9,14-18,20,30H,10-13H2,1-5H3,(H2,31,32,33,34)";"False";"0";"['CERITINIB', 'LDK378', '2', 'Ceritinib', 'Ceritinib', 'Ceritinib', 'Ceritinib', 'Ceritinib', '6, LDK378', '15b, LDK378', 'CERITINIB', 'Ceritinib', 'LDK378', 'Ceritinib', 'CERITINIB', 'LDK378', '16; LDK378', 'Ceritinib', 'Ceritinib', 'LDK378', '2, LDK378', 'CERITINIB', 'Ceritinib', 'LDK378', 'LDK378', '3', '3; LDK-378', 'CERITINIB', 'LDK-378', 'Ceritinib', 'LDK378', '2', 'Ceritinib', '2', 'LDK378', '14', 'Ceritinib', 'Ceritinib', 'Ceritinib', '1', 'Ceritinib', 'CERITINIB', 'CERITINIB', 'Ceritinib', 'Ceritinib', 'Ceritinib', '2; LDK378', 'Ceritinib', 'Ceritinib', 'Ceritinib', 'LDK378', 'Ceritinib', 'Ceritinib', 'LDK378', 'EUB0000052b', '2; LDK378', 'COVC-2281902088', 'Ceritinib', 'Ceritinib', '31', 'Ceritinib', 'EUB0000052a', 'Ceritinib', 'CERITINIB', '8', 'LDK378', 'EUB0000052b', '2', 'EOS101475', '51', '90', 'Ceritinib', 'Cer', 'EOS101475', '19', 'Ceritinib']";"['CERITINIB', 'Ceritinib', 'Ceritinib', 'Ceritinib', 'Ceritinib', 'Ceritinib', 'Ceritinib', 'Ceritinib', '5-chloro-N2-(2-isopropoxy-5-methyl-4-(piperidin-4-yl)phenyl)-N4-(2-(isopropylsulfonyl)phenyl)pyrimidine-2,4-diamine', '5-chloro-N2-(2-isopropoxy-5-methyl-4-piperidin-4-ylphenyl)-N4-[2-(propane-2-sulfonyl)phenyl]pyrimidine-2,4-diamine', 'CERITINIB', 'Ceritinib', 'LDK378', 'Ceritinib', 'CERITINIB', 'ceritinib', 'Ceritinib; 5-chloro- N2-(2-isopropoxy-5-methyl-4-(piperidin-4-yl)phenyl)-N4-(2-(isopropylsulfonyl)phenyl)pyrimidine-2,4-diamine', 'Ceritinib', 'Ceritinib', 'Ceritinib', 'ceritinib', 'CERITINIB', 'Ceritinib', 'Ceritinib', 'Ceritinib; 5-chloro-N2-(2-isopropoxy-5-methyl-4-(piperidin-4-yl)phenyl)-N4-(2-(isopropylsulfonyl)phenyl)pyrimidine-2,4-diamine', 'Ceritinib', 'Ceritinib', 'CERITINIB', 'Ceritinib', 'Ceritinib', 'Ceritinib', 'ceritinib', 'Ceritinib', 'Ceritinib', 'Ceritinib', 'Ceritinib', 'Ceritinib', 'Ceritinib', 'Ceritinib', 'Ceritinib', 'Ceritinib', 'CERITINIB', 'CERITINIB', 'Ceritinib', 'Ceritinib', 'Ceritinib', 'Ceritinib; Zykadia', 'Ceritinib', 'Ceritinib', 'Ceritinib', 'Ceritinib; 5-chloro-N2-(2-isopropoxy-5-methyl-4-(piperidin-4-yl)phenyl)-N4-(2-(isopropylsulfonyl)phenyl)pyrimidine-2,4-diamine', 'Ceritinib', 'Ceritinib', 'Ceritinib', 'Ceritinib (LDK378)', 'Ceritinib', 'LDK378/ CERITINIB', 'Ceritinib', 'Ceritinib', 'Ceritinib; 5-chloro-N2-(2-isopropoxy-5-methyl-4-(piperidin-4-yl)phenyl)-N4-(2-(isopropylsulfonyl)phenyl)pyrimidine-2,4-diamine', 'Ceritinib', 'Ceritinib (LDK378)', 'Ceritinib', 'CERITINIB', 'Ceritinib', 'Ceritinib', 'Ceritinib (LDK378)', 'Ceritinib', 'CERITINIB', 'Ceritinib', None, 'Ceritinib', 'Ceritinib', 'CERITINIB', 'Ceritinib', 'Ceritinib']"
"CHEMBL3704901";"ZUNSEMETINIB";"ATI 450|ATI-450|ATI450|CDD-450|CDD450|ZUNSEMETINIB";"Small molecule";"2.0";"513.93";"2";"2";"4.44";"103.02";"8";"1";"1";"6";"N";"0.41";"13.33";"2.58";"3.85";"3.85";"4";"MOL";"0";"36";"8";"1";"1";"513.1379";"-0.93";"NEUTRAL";"C25H22ClF2N5O3";"Cc1cnc(-c2ccnc(C(C)(C)O)n2)cc1-n1c(C)cc(OCc2ncc(F)cc2F)c(Cl)c1=O";"FQPQMJULRZINPV-UHFFFAOYSA-N";"InChI=1S/C25H22ClF2N5O3/c1-13-10-30-18(17-5-6-29-24(32-17)25(3,4)35)9-20(13)33-14(2)7-21(22(26)23(33)34)36-12-19-16(28)8-15(27)11-31-19/h5-11,35H,12H2,1-4H3";"False";"0";"['BDBM175242', 'ZUNSEMETINIB', 'ZUNSEMETINIB']";"['US9115089, 49', 'ZUNSEMETINIB', 'ZUNSEMETINIB']"
